file_id,dataset,scenario,branch,llm_version,run_id,part0_model,loss,lag,n,mean_loss_diff,statistic,p_value,significant_win,significant_loss,part2_better_than_part0,fdr_p_value
Part2-AirPassengers-S2-ChalDL-Gemini31Pro-Run3,AirPassengers,S2,ChalDL,Gemini31Pro,3,Naive (Seasonal),squared_error,0,29,165507.51993509484,13.61860689645705,3.104329181444449e-42,False,True,False,4.2952140829468454e-41
Part2-AirPassengers-S2-ChalDL-Gemini31Pro-Run3,AirPassengers,S2,ChalDL,Gemini31Pro,3,Auto-ARIMA,squared_error,0,29,167272.5076701417,13.600559154318342,3.973836698328056e-42,False,True,False,5.405091441369942e-41
Part2-AirPassengers-S2-ChalDL-GPT55-Run1,AirPassengers,S2,ChalDL,GPT55,1,Naive (Flat),squared_error,0,29,167025.7614407737,13.658636362373922,1.7931012070025356e-42,False,True,False,2.852908814764134e-41
Part2-AirPassengers-S2-ChalDL-GPT55-Run1,AirPassengers,S2,ChalDL,GPT55,1,Naive (Seasonal),squared_error,0,29,167657.5890269806,13.747594896901735,5.2650895329917615e-43,False,True,False,1.0060081786252117e-41
Part2-AirPassengers-S2-ChalDL-GPT55-Run1,AirPassengers,S2,ChalDL,GPT55,1,Auto-ARIMA,squared_error,0,29,169422.57676202737,13.728691737737133,6.835668108348349e-43,False,True,False,1.246732649306716e-41
Part2-AirPassengers-S2-ChalDL-GPT55-Run2,AirPassengers,S2,ChalDL,GPT55,2,Naive (Flat),squared_error,0,29,167025.7614407737,13.658636362373922,1.7931012070025356e-42,False,True,False,2.852908814764134e-41
Part2-AirPassengers-S2-ChalDL-GPT55-Run2,AirPassengers,S2,ChalDL,GPT55,2,Naive (Seasonal),squared_error,0,29,167657.5890269806,13.747594896901735,5.2650895329917615e-43,False,True,False,1.0060081786252117e-41
Part2-AirPassengers-S2-ChalDL-GPT55-Run2,AirPassengers,S2,ChalDL,GPT55,2,Auto-ARIMA,squared_error,0,29,169422.57676202737,13.728691737737133,6.835668108348349e-43,False,True,False,1.246732649306716e-41
Part2-AirPassengers-S2-ChalDL-GPT55-Run3,AirPassengers,S2,ChalDL,GPT55,3,Naive (Flat),squared_error,0,29,167025.7614407737,13.658636362373922,1.7931012070025356e-42,False,True,False,2.852908814764134e-41
Part2-AirPassengers-S2-ChalDL-GPT55-Run3,AirPassengers,S2,ChalDL,GPT55,3,Naive (Seasonal),squared_error,0,29,167657.5890269806,13.747594896901735,5.2650895329917615e-43,False,True,False,1.0060081786252117e-41
Part2-AirPassengers-S2-ChalDL-GPT55-Run3,AirPassengers,S2,ChalDL,GPT55,3,Auto-ARIMA,squared_error,0,29,169422.57676202737,13.728691737737133,6.835668108348349e-43,False,True,False,1.246732649306716e-41
Part2-AirPassengers-S2-ChalDL-Grok43-Run1,AirPassengers,S2,ChalDL,Grok43,1,Naive (Flat),squared_error,0,29,164369.9429929307,13.572792781251948,5.806667623706919e-42,False,True,False,7.455761228839684e-41
Part2-AirPassengers-S2-ChalDL-Grok43-Run1,AirPassengers,S2,ChalDL,Grok43,1,Naive (Seasonal),squared_error,0,29,165001.7705791376,13.65854758205967,1.7952884130291437e-42,False,True,False,2.852908814764134e-41
Part2-AirPassengers-S2-ChalDL-Grok43-Run1,AirPassengers,S2,ChalDL,Grok43,1,Auto-ARIMA,squared_error,0,29,166766.75831418444,13.64355292440004,2.2054806145922908e-42,False,True,False,3.2475196205693823e-41
Part2-AirPassengers-S2-ChalDL-Grok43-Run2,AirPassengers,S2,ChalDL,Grok43,2,Naive (Flat),squared_error,0,29,164369.9429929307,13.572792781251948,5.806667623706919e-42,False,True,False,7.455761228839684e-41
Part2-AirPassengers-S2-ChalDL-Grok43-Run2,AirPassengers,S2,ChalDL,Grok43,2,Naive (Seasonal),squared_error,0,29,165001.7705791376,13.65854758205967,1.7952884130291437e-42,False,True,False,2.852908814764134e-41
Part2-AirPassengers-S2-ChalDL-Grok43-Run2,AirPassengers,S2,ChalDL,Grok43,2,Auto-ARIMA,squared_error,0,29,166766.75831418444,13.64355292440004,2.2054806145922908e-42,False,True,False,3.2475196205693823e-41
Part2-AirPassengers-S2-ChalDL-Grok43-Run3,AirPassengers,S2,ChalDL,Grok43,3,Naive (Flat),squared_error,0,29,164369.9429929307,13.572792781251948,5.806667623706919e-42,False,True,False,7.455761228839684e-41
Part2-AirPassengers-S2-ChalDL-Grok43-Run3,AirPassengers,S2,ChalDL,Grok43,3,Naive (Seasonal),squared_error,0,29,165001.7705791376,13.65854758205967,1.7952884130291437e-42,False,True,False,2.852908814764134e-41
Part2-AirPassengers-S2-ChalDL-Grok43-Run3,AirPassengers,S2,ChalDL,Grok43,3,Auto-ARIMA,squared_error,0,29,166766.75831418444,13.64355292440004,2.2054806145922908e-42,False,True,False,3.2475196205693823e-41
Part2-AirPassengers-S2-ChalDL-KimiK26-Run1,AirPassengers,S2,ChalDL,KimiK26,1,Naive (Flat),squared_error,0,29,164656.220067112,13.561736448120785,6.751855452106518e-42,False,True,False,8.400564341574389e-41
Part2-AirPassengers-S2-ChalDL-KimiK26-Run1,AirPassengers,S2,ChalDL,KimiK26,1,Naive (Seasonal),squared_error,0,29,165288.0476533189,13.6643267582573,1.6583037129181198e-42,False,True,False,2.852908814764134e-41
Part2-AirPassengers-S2-ChalDL-KimiK26-Run1,AirPassengers,S2,ChalDL,KimiK26,1,Auto-ARIMA,squared_error,0,29,167053.0353883657,13.645734408548556,2.1404619533018167e-42,False,True,False,3.2475196205693823e-41
Part2-AirPassengers-S2-ChalDL-KimiK26-Run2,AirPassengers,S2,ChalDL,KimiK26,2,Naive (Flat),squared_error,0,29,164656.220067112,13.561736448120785,6.751855452106518e-42,False,True,False,8.400564341574389e-41
Part2-AirPassengers-S2-ChalDL-KimiK26-Run2,AirPassengers,S2,ChalDL,KimiK26,2,Naive (Seasonal),squared_error,0,29,165288.0476533189,13.6643267582573,1.6583037129181198e-42,False,True,False,2.852908814764134e-41
Part2-AirPassengers-S2-ChalDL-KimiK26-Run2,AirPassengers,S2,ChalDL,KimiK26,2,Auto-ARIMA,squared_error,0,29,167053.0353883657,13.645734408548556,2.1404619533018167e-42,False,True,False,3.2475196205693823e-41
Part2-AirPassengers-S2-ChalDL-KimiK26-Run3,AirPassengers,S2,ChalDL,KimiK26,3,Naive (Flat),squared_error,0,29,164590.63885184273,13.659945194634814,1.761162493966437e-42,False,True,False,2.852908814764134e-41
Part2-AirPassengers-S2-ChalDL-KimiK26-Run3,AirPassengers,S2,ChalDL,KimiK26,3,Naive (Seasonal),squared_error,0,29,165222.46643804963,13.749056130592589,5.159829033003639e-43,False,True,False,1.0060081786252117e-41
Part2-AirPassengers-S2-ChalDL-KimiK26-Run3,AirPassengers,S2,ChalDL,KimiK26,3,Auto-ARIMA,squared_error,0,29,166987.45417309646,13.729942689586503,6.718664001474172e-43,False,True,False,1.246732649306716e-41
Part2-AirPassengers-S2-ChalML-ClaudeOpus47-Run1,AirPassengers,S2,ChalML,ClaudeOpus47,1,Naive (Flat),squared_error,0,29,-1419.5304273329355,-3.01664333690403,0.0025559034681738374,True,False,True,0.004295523629758124
Part2-AirPassengers-S2-ChalML-ClaudeOpus47-Run1,AirPassengers,S2,ChalML,ClaudeOpus47,1,Naive (Seasonal),squared_error,0,29,-787.702841126039,-2.7859431595619006,0.005337222963143275,True,False,True,0.00867907566788145
Part2-AirPassengers-S2-ChalML-ClaudeOpus47-Run1,AirPassengers,S2,ChalML,ClaudeOpus47,1,Auto-ARIMA,squared_error,0,29,977.284893920787,3.2233833079610976,0.0012668590406749037,False,True,False,0.002271854184737095
Part2-AirPassengers-S2-ChalML-ClaudeOpus47-Run2,AirPassengers,S2,ChalML,ClaudeOpus47,2,Naive (Flat),squared_error,0,29,-1419.5304273329355,-3.01664333690403,0.0025559034681738374,True,False,True,0.004295523629758124
Part2-AirPassengers-S2-ChalML-ClaudeOpus47-Run2,AirPassengers,S2,ChalML,ClaudeOpus47,2,Naive (Seasonal),squared_error,0,29,-787.702841126039,-2.7859431595619006,0.005337222963143275,True,False,True,0.00867907566788145
Part2-AirPassengers-S2-ChalML-ClaudeOpus47-Run2,AirPassengers,S2,ChalML,ClaudeOpus47,2,Auto-ARIMA,squared_error,0,29,977.284893920787,3.2233833079610976,0.0012668590406749037,False,True,False,0.002271854184737095
Part2-AirPassengers-S2-ChalML-ClaudeOpus47-Run3,AirPassengers,S2,ChalML,ClaudeOpus47,3,Naive (Flat),squared_error,0,29,-1419.5304273329355,-3.01664333690403,0.0025559034681738374,True,False,True,0.004295523629758124
Part2-AirPassengers-S2-ChalML-ClaudeOpus47-Run3,AirPassengers,S2,ChalML,ClaudeOpus47,3,Naive (Seasonal),squared_error,0,29,-787.702841126039,-2.7859431595619006,0.005337222963143275,True,False,True,0.00867907566788145
Part2-AirPassengers-S2-ChalML-ClaudeOpus47-Run3,AirPassengers,S2,ChalML,ClaudeOpus47,3,Auto-ARIMA,squared_error,0,29,977.284893920787,3.2233833079610976,0.0012668590406749037,False,True,False,0.002271854184737095
Part2-AirPassengers-S2-ChalML-DeepSeekV4Pro-Run1,AirPassengers,S2,ChalML,DeepSeekV4Pro,1,Naive (Flat),squared_error,0,29,-1419.5304170949655,-3.0166433763853178,0.0025559031353137728,True,False,True,0.004295523629758124
Part2-AirPassengers-S2-ChalML-DeepSeekV4Pro-Run1,AirPassengers,S2,ChalML,DeepSeekV4Pro,1,Naive (Seasonal),squared_error,0,29,-787.7028308880693,-2.7859429768496313,0.005337225971463546,True,False,True,0.00867907566788145
Part2-AirPassengers-S2-ChalML-DeepSeekV4Pro-Run1,AirPassengers,S2,ChalML,DeepSeekV4Pro,1,Auto-ARIMA,squared_error,0,29,977.2849041587565,3.2233832044209474,0.0012668594986540189,False,True,False,0.002271854184737095
Part2-AirPassengers-S2-ChalML-DeepSeekV4Pro-Run2,AirPassengers,S2,ChalML,DeepSeekV4Pro,2,Naive (Flat),squared_error,0,29,-1419.5304170949655,-3.0166433763853178,0.0025559031353137728,True,False,True,0.004295523629758124
Part2-AirPassengers-S2-ChalML-DeepSeekV4Pro-Run2,AirPassengers,S2,ChalML,DeepSeekV4Pro,2,Naive (Seasonal),squared_error,0,29,-787.7028308880693,-2.7859429768496313,0.005337225971463546,True,False,True,0.00867907566788145
Part2-AirPassengers-S2-ChalML-DeepSeekV4Pro-Run2,AirPassengers,S2,ChalML,DeepSeekV4Pro,2,Auto-ARIMA,squared_error,0,29,977.2849041587565,3.2233832044209474,0.0012668594986540189,False,True,False,0.002271854184737095
Part2-AirPassengers-S2-ChalML-DeepSeekV4Pro-Run3,AirPassengers,S2,ChalML,DeepSeekV4Pro,3,Naive (Flat),squared_error,0,29,-1419.5304170949655,-3.0166433763853178,0.0025559031353137728,True,False,True,0.004295523629758124
Part2-AirPassengers-S2-ChalML-DeepSeekV4Pro-Run3,AirPassengers,S2,ChalML,DeepSeekV4Pro,3,Naive (Seasonal),squared_error,0,29,-787.7028308880693,-2.7859429768496313,0.005337225971463546,True,False,True,0.00867907566788145
Part2-AirPassengers-S2-ChalML-DeepSeekV4Pro-Run3,AirPassengers,S2,ChalML,DeepSeekV4Pro,3,Auto-ARIMA,squared_error,0,29,977.2849041587565,3.2233832044209474,0.0012668594986540189,False,True,False,0.002271854184737095
Part2-AirPassengers-S2-ChalML-Gemini31Pro-Run1,AirPassengers,S2,ChalML,Gemini31Pro,1,Naive (Flat),squared_error,0,29,-1419.5304273329355,-3.01664333690403,0.0025559034681738374,True,False,True,0.004295523629758124
Part2-AirPassengers-S2-ChalML-Gemini31Pro-Run1,AirPassengers,S2,ChalML,Gemini31Pro,1,Naive (Seasonal),squared_error,0,29,-787.702841126039,-2.7859431595619006,0.005337222963143275,True,False,True,0.00867907566788145
Part2-AirPassengers-S2-ChalML-Gemini31Pro-Run1,AirPassengers,S2,ChalML,Gemini31Pro,1,Auto-ARIMA,squared_error,0,29,977.284893920787,3.2233833079610976,0.0012668590406749037,False,True,False,0.002271854184737095
Part2-AirPassengers-S2-ChalML-Gemini31Pro-Run2,AirPassengers,S2,ChalML,Gemini31Pro,2,Naive (Flat),squared_error,0,29,-1419.5304273329355,-3.01664333690403,0.0025559034681738374,True,False,True,0.004295523629758124
Part2-AirPassengers-S2-ChalML-Gemini31Pro-Run2,AirPassengers,S2,ChalML,Gemini31Pro,2,Naive (Seasonal),squared_error,0,29,-787.702841126039,-2.7859431595619006,0.005337222963143275,True,False,True,0.00867907566788145
Part2-AirPassengers-S2-ChalML-Gemini31Pro-Run2,AirPassengers,S2,ChalML,Gemini31Pro,2,Auto-ARIMA,squared_error,0,29,977.284893920787,3.2233833079610976,0.0012668590406749037,False,True,False,0.002271854184737095
Part2-AirPassengers-S2-ChalML-Gemini31Pro-Run3,AirPassengers,S2,ChalML,Gemini31Pro,3,Naive (Flat),squared_error,0,29,-1419.5304273329355,-3.01664333690403,0.0025559034681738374,True,False,True,0.004295523629758124
Part2-AirPassengers-S2-ChalML-Gemini31Pro-Run3,AirPassengers,S2,ChalML,Gemini31Pro,3,Naive (Seasonal),squared_error,0,29,-787.702841126039,-2.7859431595619006,0.005337222963143275,True,False,True,0.00867907566788145
Part2-AirPassengers-S2-ChalML-Gemini31Pro-Run3,AirPassengers,S2,ChalML,Gemini31Pro,3,Auto-ARIMA,squared_error,0,29,977.284893920787,3.2233833079610976,0.0012668590406749037,False,True,False,0.002271854184737095
Part2-AirPassengers-S2-ChalML-GPT55-Run1,AirPassengers,S2,ChalML,GPT55,1,Naive (Flat),squared_error,0,29,-1419.5304273329355,-3.01664333690403,0.0025559034681738374,True,False,True,0.004295523629758124
Part2-AirPassengers-S2-ChalML-GPT55-Run1,AirPassengers,S2,ChalML,GPT55,1,Naive (Seasonal),squared_error,0,29,-787.702841126039,-2.7859431595619006,0.005337222963143275,True,False,True,0.00867907566788145
Part2-AirPassengers-S2-ChalML-GPT55-Run1,AirPassengers,S2,ChalML,GPT55,1,Auto-ARIMA,squared_error,0,29,977.284893920787,3.2233833079610976,0.0012668590406749037,False,True,False,0.002271854184737095
Part2-AirPassengers-S2-ChalML-GPT55-Run2,AirPassengers,S2,ChalML,GPT55,2,Naive (Flat),squared_error,0,29,-1419.5304273329355,-3.01664333690403,0.0025559034681738374,True,False,True,0.004295523629758124
Part2-AirPassengers-S2-ChalML-GPT55-Run2,AirPassengers,S2,ChalML,GPT55,2,Naive (Seasonal),squared_error,0,29,-787.702841126039,-2.7859431595619006,0.005337222963143275,True,False,True,0.00867907566788145
Part2-AirPassengers-S2-ChalML-GPT55-Run2,AirPassengers,S2,ChalML,GPT55,2,Auto-ARIMA,squared_error,0,29,977.284893920787,3.2233833079610976,0.0012668590406749037,False,True,False,0.002271854184737095
Part2-AirPassengers-S2-ChalML-GPT55-Run3,AirPassengers,S2,ChalML,GPT55,3,Naive (Flat),squared_error,0,29,-1419.5304273329355,-3.01664333690403,0.0025559034681738374,True,False,True,0.004295523629758124
Part2-AirPassengers-S2-ChalML-GPT55-Run3,AirPassengers,S2,ChalML,GPT55,3,Naive (Seasonal),squared_error,0,29,-787.702841126039,-2.7859431595619006,0.005337222963143275,True,False,True,0.00867907566788145
Part2-AirPassengers-S2-ChalML-GPT55-Run3,AirPassengers,S2,ChalML,GPT55,3,Auto-ARIMA,squared_error,0,29,977.284893920787,3.2233833079610976,0.0012668590406749037,False,True,False,0.002271854184737095
Part2-AirPassengers-S2-ChalML-Grok43-Run1,AirPassengers,S2,ChalML,Grok43,1,Naive (Flat),squared_error,0,29,-1419.5304273329355,-3.01664333690403,0.0025559034681738374,True,False,True,0.004295523629758124
Part2-AirPassengers-S2-ChalML-Grok43-Run1,AirPassengers,S2,ChalML,Grok43,1,Naive (Seasonal),squared_error,0,29,-787.702841126039,-2.7859431595619006,0.005337222963143275,True,False,True,0.00867907566788145
Part2-AirPassengers-S2-ChalML-Grok43-Run1,AirPassengers,S2,ChalML,Grok43,1,Auto-ARIMA,squared_error,0,29,977.284893920787,3.2233833079610976,0.0012668590406749037,False,True,False,0.002271854184737095
Part2-AirPassengers-S2-ChalML-Grok43-Run2,AirPassengers,S2,ChalML,Grok43,2,Naive (Flat),squared_error,0,29,-1419.5304273329355,-3.01664333690403,0.0025559034681738374,True,False,True,0.004295523629758124
Part2-AirPassengers-S2-ChalML-Grok43-Run2,AirPassengers,S2,ChalML,Grok43,2,Naive (Seasonal),squared_error,0,29,-787.702841126039,-2.7859431595619006,0.005337222963143275,True,False,True,0.00867907566788145
Part2-AirPassengers-S2-ChalML-Grok43-Run2,AirPassengers,S2,ChalML,Grok43,2,Auto-ARIMA,squared_error,0,29,977.284893920787,3.2233833079610976,0.0012668590406749037,False,True,False,0.002271854184737095
Part2-AirPassengers-S2-ChalML-Grok43-Run3,AirPassengers,S2,ChalML,Grok43,3,Naive (Flat),squared_error,0,29,-1419.5304273329355,-3.01664333690403,0.0025559034681738374,True,False,True,0.004295523629758124
Part2-AirPassengers-S2-ChalML-Grok43-Run3,AirPassengers,S2,ChalML,Grok43,3,Naive (Seasonal),squared_error,0,29,-787.702841126039,-2.7859431595619006,0.005337222963143275,True,False,True,0.00867907566788145
Part2-AirPassengers-S2-ChalML-Grok43-Run3,AirPassengers,S2,ChalML,Grok43,3,Auto-ARIMA,squared_error,0,29,977.284893920787,3.2233833079610976,0.0012668590406749037,False,True,False,0.002271854184737095
Part2-AirPassengers-S2-ChalML-KimiK26-Run1,AirPassengers,S2,ChalML,KimiK26,1,Naive (Flat),squared_error,0,29,-1419.5304273329355,-3.01664333690403,0.0025559034681738374,True,False,True,0.004295523629758124
Part2-AirPassengers-S2-ChalML-KimiK26-Run1,AirPassengers,S2,ChalML,KimiK26,1,Naive (Seasonal),squared_error,0,29,-787.702841126039,-2.7859431595619006,0.005337222963143275,True,False,True,0.00867907566788145
Part2-AirPassengers-S2-ChalML-KimiK26-Run1,AirPassengers,S2,ChalML,KimiK26,1,Auto-ARIMA,squared_error,0,29,977.284893920787,3.2233833079610976,0.0012668590406749037,False,True,False,0.002271854184737095
Part2-AirPassengers-S2-ChalML-KimiK26-Run2,AirPassengers,S2,ChalML,KimiK26,2,Naive (Flat),squared_error,0,29,-1132.2703442983975,-1.9302038183827321,0.05358158863473871,False,False,False,0.07712865449215753
Part2-AirPassengers-S2-ChalML-KimiK26-Run2,AirPassengers,S2,ChalML,KimiK26,2,Naive (Seasonal),squared_error,0,29,-500.4427580915008,-1.4212402094033398,0.15524693888416335,False,False,False,0.20643855584845253
Part2-AirPassengers-S2-ChalML-KimiK26-Run2,AirPassengers,S2,ChalML,KimiK26,2,Auto-ARIMA,squared_error,0,29,1264.5449769553254,3.3123634510176245,0.0009251127468272838,False,True,False,0.0017165386805292374
Part2-AirPassengers-S2-ChalML-KimiK26-Run3,AirPassengers,S2,ChalML,KimiK26,3,Naive (Flat),squared_error,0,29,-1419.5304273329355,-3.01664333690403,0.0025559034681738374,True,False,True,0.004295523629758124
Part2-AirPassengers-S2-ChalML-KimiK26-Run3,AirPassengers,S2,ChalML,KimiK26,3,Naive (Seasonal),squared_error,0,29,-787.702841126039,-2.7859431595619006,0.005337222963143275,True,False,True,0.00867907566788145
Part2-AirPassengers-S2-ChalML-KimiK26-Run3,AirPassengers,S2,ChalML,KimiK26,3,Auto-ARIMA,squared_error,0,29,977.284893920787,3.2233833079610976,0.0012668590406749037,False,True,False,0.002271854184737095
Part2-AirPassengers-S3-Base-ClaudeOpus47-Run3,AirPassengers,S3,Base,ClaudeOpus47,3,Naive (Flat),squared_error,11,29,-2450.8348128176576,-8.833741785655851,1.0123118042562657e-18,True,False,True,6.798160861218855e-18
Part2-AirPassengers-S3-Base-ClaudeOpus47-Run3,AirPassengers,S3,Base,ClaudeOpus47,3,Naive (Seasonal),squared_error,11,29,-1819.0072266107613,-3.8175765317931107,0.0001347689883004709,True,False,True,0.0002923030084084538
Part2-AirPassengers-S3-Base-ClaudeOpus47-Run3,AirPassengers,S3,Base,ClaudeOpus47,3,Auto-ARIMA,squared_error,11,29,-54.01949156393522,-1.7648212621384485,0.07759381004901876,False,False,False,0.10848263512950794
Part2-AirPassengers-S3-Base-DeepSeekV4Pro-Run2,AirPassengers,S3,Base,DeepSeekV4Pro,2,Naive (Flat),squared_error,11,29,-2458.1347249994715,-8.94227244697871,3.812482732554039e-19,True,False,True,2.5928113498937427e-18
Part2-AirPassengers-S3-Base-DeepSeekV4Pro-Run2,AirPassengers,S3,Base,DeepSeekV4Pro,2,Naive (Seasonal),squared_error,11,29,-1826.3071387925743,-3.832300077805996,0.00012695075583155137,True,False,True,0.00027646670706871093
Part2-AirPassengers-S3-Base-DeepSeekV4Pro-Run2,AirPassengers,S3,Base,DeepSeekV4Pro,2,Auto-ARIMA,squared_error,11,29,-61.31940374574853,-2.093778495605398,0.036279716656981376,False,False,False,0.05493296720231614
Part2-AirPassengers-S3-Base-DeepSeekV4Pro-Run3,AirPassengers,S3,Base,DeepSeekV4Pro,3,Naive (Flat),squared_error,11,29,-2458.1347249994715,-8.94227244697871,3.812482732554039e-19,True,False,True,2.5928113498937427e-18
Part2-AirPassengers-S3-Base-DeepSeekV4Pro-Run3,AirPassengers,S3,Base,DeepSeekV4Pro,3,Naive (Seasonal),squared_error,11,29,-1826.3071387925743,-3.832300077805996,0.00012695075583155137,True,False,True,0.00027646670706871093
Part2-AirPassengers-S3-Base-DeepSeekV4Pro-Run3,AirPassengers,S3,Base,DeepSeekV4Pro,3,Auto-ARIMA,squared_error,11,29,-61.31940374574853,-2.093778495605398,0.036279716656981376,False,False,False,0.05493296720231614
Part2-AirPassengers-S3-Base-GPT55-Run1,AirPassengers,S3,Base,GPT55,1,Naive (Flat),squared_error,11,29,-2458.1347249994715,-8.94227244697871,3.812482732554039e-19,True,False,True,2.5928113498937427e-18
Part2-AirPassengers-S3-Base-GPT55-Run1,AirPassengers,S3,Base,GPT55,1,Naive (Seasonal),squared_error,11,29,-1826.3071387925743,-3.832300077805996,0.00012695075583155137,True,False,True,0.00027646670706871093
Part2-AirPassengers-S3-Base-GPT55-Run1,AirPassengers,S3,Base,GPT55,1,Auto-ARIMA,squared_error,11,29,-61.31940374574853,-2.093778495605398,0.036279716656981376,False,False,False,0.05493296720231614
Part2-AirPassengers-S3-Base-GPT55-Run2,AirPassengers,S3,Base,GPT55,2,Naive (Flat),squared_error,11,29,-2450.8348128176576,-8.833741785655851,1.0123118042562657e-18,True,False,True,6.798160861218855e-18
Part2-AirPassengers-S3-Base-GPT55-Run2,AirPassengers,S3,Base,GPT55,2,Naive (Seasonal),squared_error,11,29,-1819.0072266107613,-3.8175765317931107,0.0001347689883004709,True,False,True,0.0002923030084084538
Part2-AirPassengers-S3-Base-GPT55-Run2,AirPassengers,S3,Base,GPT55,2,Auto-ARIMA,squared_error,11,29,-54.01949156393522,-1.7648212621384485,0.07759381004901876,False,False,False,0.10848263512950794
Part2-AirPassengers-S3-Base-GPT55-Run3,AirPassengers,S3,Base,GPT55,3,Naive (Flat),squared_error,11,29,-2450.8348128176576,-8.833741785655851,1.0123118042562657e-18,True,False,True,6.798160861218855e-18
Part2-AirPassengers-S3-Base-GPT55-Run3,AirPassengers,S3,Base,GPT55,3,Naive (Seasonal),squared_error,11,29,-1819.0072266107613,-3.8175765317931107,0.0001347689883004709,True,False,True,0.0002923030084084538
Part2-AirPassengers-S3-Base-GPT55-Run3,AirPassengers,S3,Base,GPT55,3,Auto-ARIMA,squared_error,11,29,-54.01949156393522,-1.7648212621384485,0.07759381004901876,False,False,False,0.10848263512950794
Part2-AirPassengers-S3-Base-Grok43-Run1,AirPassengers,S3,Base,Grok43,1,Naive (Flat),squared_error,11,29,-2458.1347249994715,-8.94227244697871,3.812482732554039e-19,True,False,True,2.5928113498937427e-18
Part2-AirPassengers-S3-Base-Grok43-Run1,AirPassengers,S3,Base,Grok43,1,Naive (Seasonal),squared_error,11,29,-1826.3071387925743,-3.832300077805996,0.00012695075583155137,True,False,True,0.00027646670706871093
Part2-AirPassengers-S3-Base-Grok43-Run1,AirPassengers,S3,Base,Grok43,1,Auto-ARIMA,squared_error,11,29,-61.31940374574853,-2.093778495605398,0.036279716656981376,False,False,False,0.05493296720231614
Part2-AirPassengers-S3-Base-Grok43-Run2,AirPassengers,S3,Base,Grok43,2,Naive (Flat),squared_error,11,29,-2458.1347249994715,-8.94227244697871,3.812482732554039e-19,True,False,True,2.5928113498937427e-18
Part2-AirPassengers-S3-Base-Grok43-Run2,AirPassengers,S3,Base,Grok43,2,Naive (Seasonal),squared_error,11,29,-1826.3071387925743,-3.832300077805996,0.00012695075583155137,True,False,True,0.00027646670706871093
Part2-AirPassengers-S3-Base-Grok43-Run2,AirPassengers,S3,Base,Grok43,2,Auto-ARIMA,squared_error,11,29,-61.31940374574853,-2.093778495605398,0.036279716656981376,False,False,False,0.05493296720231614
Part2-AirPassengers-S3-Base-Grok43-Run3,AirPassengers,S3,Base,Grok43,3,Naive (Flat),squared_error,11,29,-2458.1347249994715,-8.94227244697871,3.812482732554039e-19,True,False,True,2.5928113498937427e-18
Part2-AirPassengers-S3-Base-Grok43-Run3,AirPassengers,S3,Base,Grok43,3,Naive (Seasonal),squared_error,11,29,-1826.3071387925743,-3.832300077805996,0.00012695075583155137,True,False,True,0.00027646670706871093
Part2-AirPassengers-S3-Base-Grok43-Run3,AirPassengers,S3,Base,Grok43,3,Auto-ARIMA,squared_error,11,29,-61.31940374574853,-2.093778495605398,0.036279716656981376,False,False,False,0.05493296720231614
Part2-AirPassengers-S3-Base-KimiK26-Run1,AirPassengers,S3,Base,KimiK26,1,Naive (Flat),squared_error,11,29,11177.206896551725,7.066651638000293,1.5871672199986978e-12,False,True,False,8.491344626993033e-12
Part2-AirPassengers-S3-Base-KimiK26-Run1,AirPassengers,S3,Base,KimiK26,1,Naive (Seasonal),squared_error,11,29,11809.034482758621,9.045975910498154,1.483341673679544e-19,False,True,False,1.0396346664871914e-18
Part2-AirPassengers-S3-Base-KimiK26-Run1,AirPassengers,S3,Base,KimiK26,1,Auto-ARIMA,squared_error,11,29,13574.022217805445,9.466521610983566,2.8931761823183314e-21,False,True,False,2.08230841821566e-20
Part2-AirPassengers-S3-Base-KimiK26-Run2,AirPassengers,S3,Base,KimiK26,2,Naive (Flat),squared_error,11,29,-2020.6577698189867,-4.818411925743316,1.4470537702052447e-06,True,False,True,4.132600180034551e-06
Part2-AirPassengers-S3-Base-KimiK26-Run2,AirPassengers,S3,Base,KimiK26,2,Naive (Seasonal),squared_error,11,29,-1388.8301836120904,-4.006160654246789,6.17136819284306e-05,True,False,True,0.00014414681390213828
Part2-AirPassengers-S3-Base-KimiK26-Run2,AirPassengers,S3,Base,KimiK26,2,Auto-ARIMA,squared_error,11,29,376.1575514347354,1.6726435417359653,0.09439748980269046,False,False,False,0.1307230121944074
Part2-AirPassengers-S3-Base-KimiK26-Run3,AirPassengers,S3,Base,KimiK26,3,Naive (Flat),squared_error,11,29,14853.896551724138,3.912721173057785,9.12618876072741e-05,False,True,False,0.00020630328114038722
Part2-AirPassengers-S3-Base-KimiK26-Run3,AirPassengers,S3,Base,KimiK26,3,Naive (Seasonal),squared_error,11,29,15485.724137931034,4.169569381656423,3.0517570317871494e-05,False,True,False,7.47796952063874e-05
Part2-AirPassengers-S3-Base-KimiK26-Run3,AirPassengers,S3,Base,KimiK26,3,Auto-ARIMA,squared_error,11,29,17250.71187297786,4.37266770220872,1.2273746878814077e-05,False,True,False,3.0973842359271376e-05
Part2-AirPassengers-S3-ChalDL-ClaudeOpus47-Run1,AirPassengers,S3,ChalDL,ClaudeOpus47,1,Naive (Flat),squared_error,11,29,-1324.378460553507,-1.8681358584606362,0.061743136471971855,False,False,False,0.08793055371562984
