dataset,scenario,branch,llm_version,n_successful_runs,mase_mean,mase_std,mase_variance,mase_cv,mase_ci95_low,mase_ci95_high,rmse_mean,rmse_std
IceCreamHeater,S3,ChalML,ClaudeOpus47,3,1.3653857432268837,0.05511271122910121,0.003037410939022299,0.040364205868189756,1.228478178867564,1.5022933075862033,7.873036453280805,0.33609193051686254
IceCreamHeater,S3,ChalML,DeepSeekV4Pro,2,1.3682562707883856,0.004337140163298498,1.881078479609692e-05,0.0031698302839127126,1.3292886124716323,1.407223929105139,7.794219983143167,0.057738662127499
IceCreamHeater,S3,ChalML,GPT55,3,1.3191902156922248,0.0,0.0,0.0,1.3191902156922248,1.3191902156922248,7.578541716079701,1.0877919644084146e-15
IceCreamHeater,S3,ChalML,Grok43,3,1.3364630404121984,0.024877800088396136,0.0006189049372382028,0.018614656250219387,1.2746631590279938,1.398262921796403,7.661725683659763,0.15010099437008456
IceCreamHeater,S4,Base,ClaudeOpus47,3,1.5914671630365822,0.0,0.0,0.0,1.5914671630365822,1.5914671630365822,8.557922087163561,0.0
IceCreamHeater,S4,Base,DeepSeekV4Pro,3,1.5750490746613905,0.014222702505516088,0.00020228526656041357,0.009030005943512416,1.5397179230048699,1.6103802263179112,8.468505841472131,0.07747884093819837
IceCreamHeater,S4,Base,GPT55,3,1.566837593541227,2.7194799110210365e-16,7.395570986446986e-32,1.7356488778614952e-16,1.5668375935412264,1.5668375935412278,8.423773411799964,0.0
IceCreamHeater,S4,Base,Gemini31Pro,3,1.5750474500396787,0.014219888578167994,0.0002022052311755126,0.009028228691021191,1.5397232885662016,1.6103716115131559,8.468489636921163,0.0774507738326048
IceCreamHeater,S4,Base,Grok43,3,1.5750474500396787,0.014219888578167994,0.0002022052311755126,0.009028228691021191,1.5397232885662016,1.6103716115131559,8.468489636921163,0.07745077383260482
IceCreamHeater,S4,Base,KimiK26,1,6.055141258169934,,,,6.055141258169934,6.055141258169934,29.91882175696429,
IceCreamHeater,S4,ChalDL,ClaudeOpus47,3,1.824352004481297,0.33214744284587666,0.1103219237890549,0.18206324329405574,0.9992520158566425,2.6494519931059517,10.22117765111505,1.5011906675524318
IceCreamHeater,S4,ChalDL,DeepSeekV4Pro,3,1.3272413595190138,0.20139517144875996,0.04056001508287542,0.15173967417783352,0.8269480191649257,1.827534699873102,7.580423236684329,0.9045673053374315
IceCreamHeater,S4,ChalDL,GPT55,3,1.6267289178303903,0.2923180358374147,0.08544983407584408,0.1796968337092616,0.9005706611908828,2.352887174469898,9.104724208096362,1.0287470408260722
IceCreamHeater,S4,ChalDL,Gemini31Pro,3,1.837934602214118,0.3351684196572597,0.11233786953554495,0.18236145032227474,1.0053300911660765,2.6705391132621594,9.855399411284509,1.1879713944464423
IceCreamHeater,S4,ChalDL,Grok43,1,1.914517309307273,,,,1.914517309307273,1.914517309307273,10.568442706125923,
IceCreamHeater,S4,ChalDL,KimiK26,3,8.339367751581019,8.17856742917432,66.88896519355106,0.9807179240445161,-11.977320027072086,28.656055530234124,44.15647468762476,44.465258925048985
IceCreamHeater,S4,ChalML,ClaudeOpus47,3,1.948203105464281,2.7194799110210365e-16,7.395570986446986e-32,1.3958913746690445e-16,1.9482031054642803,1.9482031054642817,10.67522930988588,0.0
IceCreamHeater,S4,ChalML,DeepSeekV4Pro,3,2.1279688052722805,0.1553601271615412,0.024136769111650254,0.073008648800029,1.742032854492752,2.5139047560518093,11.789224545213777,0.9645838150502776
IceCreamHeater,S4,ChalML,GPT55,3,1.9485743827961801,2.7194799110210365e-16,7.395570986446986e-32,1.3956254044141832e-16,1.9485743827961794,1.9485743827961808,10.67541909466331,0.0
IceCreamHeater,S4,ChalML,Gemini31Pro,3,2.1332327386784065,1.3599870267561595e-06,1.8495647129450587e-12,6.375239804348339e-07,2.133229360283346,2.133236117073467,12.684738874294856,4.749270043507661e-06
IceCreamHeater,S4,ChalML,Grok43,1,2.217666016510331,,,,2.217666016510331,2.217666016510331,12.346127270489012,
IceCreamHeater,S4,ChalML,KimiK26,3,6.337904246932915,2.214146305678882,4.902443862951442,0.3493499143270219,0.8376599097314914,11.838148584134338,30.529958500840504,9.216608633002409
Temperature,S1,ChalDL,ClaudeOpus47,2,1.219811364772685,0.18344571375323898,0.0336523298944353,0.15038859208155073,-0.4283829808240647,2.8680057103694345,4.736648930964289,0.8249557758874796
Temperature,S1,ChalDL,DeepSeekV4Pro,1,1.1072380059454958,,,,1.1072380059454958,1.1072380059454958,4.279120043774494,
Temperature,S1,ChalDL,GPT55,3,1.1740952715446975,0.0,0.0,0.0,1.1740952715446975,1.1740952715446975,4.5175514639794905,0.0
Temperature,S1,ChalDL,Gemini31Pro,2,1.106250643041093,0.022846600927544317,0.0005219671739424689,0.020652282619008297,0.9009820777829465,1.3115192082992395,4.224825483967131,0.10112811560355096
Temperature,S1,ChalDL,Grok43,1,1.420768840096257,,,,1.420768840096257,1.420768840096257,5.434839456794198,
Temperature,S1,ChalDL,KimiK26,2,1.2886348008776842,0.2934193916195449,0.08609493937838385,0.2276978639872973,-1.347633838281149,3.9249034400365175,4.950152037621143,1.035159169690565
Temperature,S1,ChalML,ClaudeOpus47,2,1.3510324530138638,0.0,0.0,0.0,1.3510324530138638,1.3510324530138638,5.177505353843218,0.0
Temperature,S1,ChalML,DeepSeekV4Pro,2,1.3497150132518194,0.0018631501055084243,3.471328315656053e-06,0.001380402594040652,1.3329752737067042,1.3664547527969346,5.1806405310945,0.004433767870792185
Temperature,S1,ChalML,Gemini31Pro,1,1.3510324530138638,,,,1.3510324530138638,1.3510324530138638,5.177505353843218,
Temperature,S1,ChalML,Grok43,3,1.34605625923248,0.008619025923956344,7.428760787783152e-05,0.006403169157930222,1.3246454118964917,1.3674671065684685,5.160538619658236,0.029387271561540453
Temperature,S1,ChalML,KimiK26,1,0.0,,,,0.0,0.0,0.0,
Temperature,S2,ChalML,ClaudeOpus47,2,0.553843795719717,0.0,0.0,0.0,0.553843795719717,0.553843795719717,2.2134593269486724,0.0
Temperature,S2,ChalML,DeepSeekV4Pro,1,0.553843795719717,,,,0.553843795719717,0.553843795719717,2.2134593269486724,
Temperature,S2,ChalML,GPT55,3,0.553843795719717,0.0,0.0,0.0,0.553843795719717,0.553843795719717,2.2134593269486724,0.0
Temperature,S2,ChalML,Gemini31Pro,2,0.553843795719717,0.0,0.0,0.0,0.553843795719717,0.553843795719717,2.2134593269486724,0.0
Temperature,S2,ChalML,Grok43,2,0.5549366923941594,0.0005063341637573204,2.5637428538782493e-07,0.000912417886034615,0.550387460424587,0.5594859243637319,2.220202609052851,0.006765105708757562
Temperature,S2,ChalML,KimiK26,3,0.553843795719717,0.0,0.0,0.0,0.553843795719717,0.553843795719717,2.2134593269486724,0.0
Temperature,S3,ChalML,ClaudeOpus47,2,0.5551846549020402,0.0,0.0,0.0,0.5551846549020402,0.5551846549020402,2.2198604482478164,0.0
Temperature,S3,ChalML,GPT55,3,0.5551846549020402,0.0,0.0,0.0,0.5551846549020402,0.5551846549020402,2.2198604482478164,0.0
Temperature,S3,ChalML,Grok43,2,0.5545786600734203,0.0,0.0,0.0,0.5545786600734203,0.5545786600734203,2.2154189569307445,0.0
Temperature,S4,ChalDL,ClaudeOpus47,2,0.7983107589792631,0.1077341341538125,0.01160664366187167,0.13495262708417413,-0.16964203265111777,1.766263550609644,3.1983303508353456,0.36275721544431905
Temperature,S4,ChalDL,GPT55,3,0.7221312221538411,0.0,0.0,0.0,0.7221312221538411,0.7221312221538411,2.941822263870318,0.0
Temperature,S4,ChalDL,Gemini31Pro,2,0.702098472614509,0.02260357270611859,0.0005109214990807892,0.03219430548245788,0.4990134292941556,0.9051835159348623,2.871649187024791,0.09599707382527596
Temperature,S4,ChalDL,Grok43,2,0.7268344354725751,0.038427524176979914,0.001476674614372376,0.05286970773749183,0.381576828914502,1.0720920420306481,2.9502317250988717,0.16293881132069157
Temperature,S4,ChalML,ClaudeOpus47,3,0.7403611544120925,0.0,0.0,0.0,0.7403611544120925,0.7403611544120925,3.0291073567211515,0.0
Temperature,S4,ChalML,DeepSeekV4Pro,2,0.7583908835864313,0.00884313862286224,7.820110070315785e-05,0.01166039678779237,0.6789384353535141,0.8378433318193484,3.0941698001357425,0.057625118447620326
Temperature,S4,ChalML,GPT55,3,0.7403611544120925,0.0,0.0,0.0,0.7403611544120925,0.7403611544120925,3.0291073567211515,0.0
Temperature,S4,ChalML,Gemini31Pro,2,0.7403611544120925,0.0,0.0,0.0,0.7403611544120925,0.7403611544120925,3.0291073567211515,0.0
Temperature,S4,ChalML,Grok43,3,0.7456996939115345,0.009246625016599187,8.55000741975979e-05,0.012399931355873875,0.7227298040016711,0.7686695838213978,3.0476692589157586,0.03215015285527299
